"Energy","Electricity_Generation","Power_Sector_Emissions"
"Renewables",15.37,0.35
"Renewables",14.61,0.33
"Renewables",12.6,0.28
"Renewables",14.1,0.32
"Renewables",10.77,0.25
"Renewables",10.44,0.23
"Renewables",11.03,0.26
"Renewables",10.52,0.24
"Renewables",10.56,0.24
"Renewables",8.3,0.18
"Renewables",10.63,0.24
"Renewables",254.28,10.37
"Renewables",231.15,9.21
"Renewables",261.44,10.26
"Renewables",248.7,9.74
"Renewables",256.73,10.23
"Renewables",242.14,9.88
"Renewables",237.53,10.03
"Renewables",228.67,9.86
"Renewables",219.73,9.11
"Renewables",224.65,9.21
"Renewables",237.24,9.56
"Renewables",258.51,10.1
"Renewables",264.17,10.2
"Renewables",275.6,10.1
"Renewables",281.24,10.89
"Renewables",258.26,10.37
"Renewables",271.51,10.85
"Renewables",256.24,10.26
"Renewables",256.61,10.56
"Renewables",246.01,10.31
"Renewables",229.75,9.66
"Renewables",252.32,9.88
"Renewables",249.27,9.75
"Renewables",267.08,10.49
"Renewables",276.12,10.83
"Renewables",262.84,10.24
"Renewables",291.48,11.55
"Renewables",270.55,11.06
"Renewables",284.24,11.65
"Renewables",256.6,10.99
"Renewables",255.9,11.11
"Renewables",259.08,11.08
"Renewables",236.98,10.28
"Renewables",256.28,10.54
"Renewables",255.9,10.21
"Renewables",289.94,11.41
"Renewables",296.05,11.44
"Renewables",288.81,10.85
"Renewables",299.97,11.96
"Renewables",298.24,11.66
"Renewables",301.39,12.23
"Renewables",285.74,11.83
"Renewables",285.93,12.12
"Renewables",266.55,11.8
"Renewables",0.77,0.03
"Renewables",1.88,0.06
"Renewables",1.96,0.06
"Renewables",2.64,0.07
"Renewables",4.28,0.1
"Renewables",4.32,0.1
"Renewables",5.35,0.13
"Renewables",6.07,0.14
"Renewables",5.28,0.12
"Renewables",2.66,0.06
"Renewables",3.11,0.07
"Renewables",2,0.06
"Renewables",1.15,0.04
"Renewables",2.53,0.07
"Renewables",1.66,0.05
"Renewables",2.83,0.07
"Renewables",4.96,0.12
"Renewables",5.28,0.13
"Renewables",5.84,0.14
"Renewables",5.85,0.13
"Renewables",5.12,0.12
"Renewables",3.38,0.08
"Renewables",3.31,0.09
"Renewables",2.16,0.06
"Renewables",1.37,0.05
"Renewables",2.29,0.07
"Renewables",2.07,0.06
"Renewables",2.91,0.08
"Renewables",3.99,0.09
"Renewables",4.85,0.12
"Renewables",5.35,0.13
"Renewables",6.23,0.14
"Renewables",5.4,0.12
"Renewables",2.88,0.06
"Renewables",3.1,0.08
"Renewables",2.12,0.06
"Renewables",0.86,0.04
"Renewables",1.82,0.06
"Renewables",2.15,0.07
"Renewables",3.06,0.1
"Renewables",4.54,0.12
"Renewables",4.34,0.11
"Renewables",5.61,0.14
"Renewables",5.84,0.14
"Renewables",4.98,0.13
"Renewables",2.96,0.07
"Renewables",2.97,0.07
"Renewables",3.27,0.07
"Renewables",3.29,0.07
"Renewables",3,0.07
"Renewables",2.35,0.05
"Renewables",2.32,0.06
"Renewables",2.1,0.05
"Renewables",2.06,0.04
"Renewables",2.4,0.06
"Renewables",2.76,0.07
"Renewables",3.38,0.08
"Renewables",3.41,0.08
"Renewables",3.22,0.07
"Renewables",3.32,0.07
"Renewables",2.94,0.07
"Renewables",2.94,0.07
"Renewables",2.39,0.05
"Renewables",2.28,0.05
"Renewables",2.16,0.05
"Renewables",2.1,0.05
"Renewables",2.34,0.06
"Renewables",2.05,0.05
"Renewables",3,0.08
"Renewables",3.59,0.09
"Renewables",3.11,0.08
"Renewables",3.37,0.08
"Renewables",3.39,0.08
"Renewables",2.84,0.06
"Renewables",2.37,0.06
"Renewables",2.27,0.06
"Renewables",2.19,0.06
"Renewables",2.09,0.04
"Renewables",2.54,0.06
"Renewables",2.67,0.07
"Renewables",3.18,0.08
"Renewables",3.15,0.08
"Renewables",3.1,0.07
"Renewables",3.41,0.08
"Renewables",3.35,0.07
"Renewables",2.87,0.06
"Renewables",2.45,0.06
"Renewables",2.24,0.06
"Renewables",2.24,0.06
"Renewables",2.18,0.05
"Renewables",2.09,0.06
"Renewables",2.22,0.07
"Renewables",1.91,0.08
"Renewables",1.92,0.09
"Renewables",1.73,0.06
"Renewables",1.79,0.07
"Renewables",1.55,0.06
"Renewables",1.8,0.06
"Renewables",1.93,0.07
"Renewables",1.9,0.07
"Renewables",2.08,0.08
"Renewables",2,0.07
"Renewables",1.83,0.07
"Renewables",1.98,0.08
"Renewables",1.72,0.07
"Renewables",1.78,0.07
"Renewables",1.72,0.07
"Renewables",1.77,0.06
"Renewables",1.85,0.06
"Renewables",2.38,0.08
"Renewables",2.33,0.07
"Renewables",1.95,0.08
"Renewables",1.97,0.08
"Renewables",1.79,0.06
"Renewables",1.96,0.07
"Renewables",1.81,0.08
"Renewables",1.56,0.07
"Renewables",1.65,0.07
"Renewables",1.45,0.06
"Renewables",1.6,0.06
"Renewables",1.73,0.06
"Renewables",1.99,0.06
"Renewables",2.16,0.07
"Renewables",1.92,0.08
"Renewables",1.91,0.07
"Renewables",1.79,0.07
"Renewables",1.86,0.07
"Renewables",1.8,0.08
"Renewables",1.59,0.07
"Renewables",1.64,0.09
"Renewables",1.5,0.07
"Renewables",1.64,0.07
"Renewables",1.73,0.07
"Renewables",1.77,0.08
"Renewables",1.78,0.08
"Renewables",1.78,0.07
"Renewables",1.96,0.09
"Renewables",2.03,0.08
"Renewables",2.07,0.08
"Renewables",1.44,0.07
"Renewables",1.72,0.09
"Renewables",1.81,0.08
"Renewables",1.65,0.08
"Renewables",1.75,0.07
"Renewables",1.71,0.08
"Renewables",2.14,0.08
"Renewables",2.07,0.08
"Renewables",2.17,0.1
"Renewables",2.06,0.09
"Renewables",1.97,0.09
"Renewables",1.91,0.08
"Renewables",1.97,0.09
"Renewables",1.72,0.09
"Renewables",1.87,0.08
"Renewables",1.88,0.08
"Renewables",1.95,0.09
"Renewables",1.48,0.03
"Renewables",1.02,0.04
"Renewables",1.32,0.05
"Renewables",1.35,0.05
"Renewables",0.97,0.04
"Renewables",0.74,0.04
"Renewables",0.98,0.05
"Renewables",0.79,0.04
"Renewables",0.92,0.04
"Renewables",0.95,0.05
"Renewables",1.47,0.05
"Renewables",1.94,0.05
"Renewables",1.45,0.05
"Renewables",1.73,0.06
"Renewables",1.1,0.05
"Renewables",1.13,0.03
"Renewables",1.03,0.04
"Renewables",0.87,0.05
"Renewables",0.97,0.05
"Renewables",0.97,0.04
"Renewables",0.88,0.05
"Renewables",1.54,0.05
"Renewables",1.66,0.05
"Renewables",1.96,0.06
"Renewables",1.35,0.03
"Renewables",1.5,0.03
"Renewables",1.59,0.05
"Renewables",1.67,0.05
"Renewables",1.25,0.05
"Renewables",1.36,0.04
"Renewables",0.89,0.02
"Renewables",1.05,0.04
"Renewables",1.39,0.04
"Renewables",2.08,0.05
"Renewables",1.68,0.05
"Renewables",2.1,0.03
"Renewables",2.03,0.05
"Renewables",0.92,0.04
"Renewables",1.37,0.03
"Renewables",1.64,0.04
"Renewables",1.14,0.05
"Renewables",1.04,0.05
"Renewables",0.95,0.05
"Renewables",0.99,0.05
"Renewables",1.26,0.05
"Renewables",1.69,0.06
"Renewables",1.27,0.05
"Renewables",1.71,0.06
"Renewables",1.89,0.06
"Renewables",1.86,0.05
"Renewables",2.22,0.06
"Renewables",1.56,0.04
"Renewables",1.31,0.04
"Renewables",1.14,0.06
"Renewables",1.25,0.06
"Renewables",0.93,0.05
"Renewables",1.5,0.05
"Renewables",1.5,0.06
"Renewables",1.63,0.05
"Renewables",2.05,0.06
"Renewables",2.22,0.07
"Renewables",2.52,0.06
"Renewables",2.02,0.08
"Renewables",1.72,0.06
"Renewables",1.6,0.07
"Renewables",1.24,0.05
"Renewables",1.31,0.03
"Renewables",1.18,0.06
"Renewables",1.4,0.06
"Renewables",1.8,0.07
"Renewables",1.72,0.06
"Renewables",2.14,0.06
"Renewables",1.63,0.05
"Renewables",1.68,0.05
"Renewables",1.95,0.07
"Renewables",2.06,0.08
"Renewables",2.2,0.07
"Renewables",1.54,0.08
"Renewables",1.49,0.07
"Renewables",1.79,0.07
"Renewables",1.79,0.07
"Renewables",2.46,0.08
"Renewables",2.09,0.07
"Renewables",2.12,0.05
"Renewables",2.97,0.07
"Renewables",3.22,0.07
"Renewables",2.25,0.08
"Renewables",2.85,0.08
"Renewables",2.8,0.11
"Renewables",2.4,0.11
"Renewables",2.69,0.09
"Renewables",1.99,0.07
"Renewables",2.26,0.07
"Renewables",2.47,0.07
"Renewables",2.22,0.08
"Renewables",2.9,0.1
"Renewables",2.57,0.09
"Renewables",1.76,0.08
"Renewables",2.1,0.08
"Renewables",1.26,0.07
"Renewables",1.45,0.07
"Renewables",1.34,0.08
"Renewables",1.33,0.07
"Renewables",2.03,0.07
"Renewables",1.7,0.07
"Renewables",1.84,0.07
"Renewables",3.41,0.1
"Renewables",3.68,0.11
"Renewables",3.15,0.11
"Renewables",3.48,0.11
"Renewables",3.14,0.11
"Renewables",1.9,0.08
"Renewables",1.59,0.08
"Renewables",1.61,0.08
"Renewables",1.47,0.07
"Renewables",1.59,0.07
"Renewables",1.94,0.07
"Renewables",1.93,0.08
"Renewables",2.14,0.09
"Renewables",2.45,0.08
"Renewables",2.36,0.09
"Renewables",1.69,0.08
"Renewables",1.49,0.07
"Renewables",1.45,0.07
"Renewables",1.44,0.08
"Renewables",1.42,0.08
"Renewables",1.35,0.07
"Renewables",1.22,0.06
"Renewables",1.43,0.06
"Renewables",1.95,0.09
"Renewables",2,0.06
"Renewables",1.96,0.07
"Renewables",4.18,0.13
"Renewables",3.26,0.11
"Renewables",1.92,0.08
"Renewables",1.86,0.08
"Renewables",1.69,0.09
"Renewables",1.57,0.08
"Renewables",1.3,0.06
"Renewables",1.71,0.05
"Renewables",2.19,0.07
"Renewables",2.25,0.07
"Renewables",2.36,0.09
"Renewables",1.8,0.06
"Renewables",2,0.07
"Renewables",2.07,0.06
"Renewables",1.88,0.08
"Renewables",1.34,0.08
"Renewables",1.39,0.09
"Renewables",1.52,0.09
"Renewables",1.7,0.09
"Renewables",1.72,0.08
"Renewables",2.86,0.09
"Renewables",3.63,0.12
"Renewables",3.36,0.11
"Renewables",2.52,0.1
"Renewables",2.68,0.09
"Renewables",2.32,0.1
"Renewables",1.87,0.1
"Renewables",1.69,0.09
"Renewables",1.42,0.09
"Renewables",1.61,0.09
"Renewables",1.63,0.09
"Renewables",2.31,0.1
"Renewables",2.55,0.1
"Renewables",3.12,0.12
"Renewables",3.11,0.11
"Renewables",3.84,0.13
"Renewables",3.03,0.12
"Renewables",1.93,0.1
"Renewables",2.05,0.1
"Renewables",1.84,0.09
"Renewables",2.07,0.1
"Renewables",1.55,0.09
"Renewables",1.6,0.09
"Renewables",1.68,0.09
"Renewables",2.13,0.09
"Renewables",2.83,0.09
"Renewables",2.35,0.11
"Renewables",1.51,0.08
"Renewables",2.48,0.11
"Renewables",2.18,0.09
"Renewables",1.78,0.09
"Renewables",1.48,0.08
"Renewables",1.52,0.09
"Renewables",1.44,0.08
"Renewables",1.76,0.09
"Renewables",1.76,0.08
"Renewables",2.24,0.06
"Renewables",2.46,0.06
"Renewables",2.77,0.07
"Renewables",2.72,0.07
"Renewables",2.49,0.07
"Renewables",2.02,0.05
"Renewables",1.61,0.05
"Renewables",1.66,0.05
"Renewables",1.63,0.05
"Renewables",1.92,0.05
"Renewables",1.87,0.05
"Renewables",1.81,0.05
"Renewables",1.95,0.05
"Renewables",2.09,0.05
"Renewables",2.21,0.06
"Renewables",2.19,0.06
"Renewables",2.34,0.06
"Renewables",2.63,0.07
"Renewables",2.31,0.06
"Renewables",2.13,0.06
"Renewables",1.62,0.05
"Renewables",2.07,0.05
"Renewables",2.32,0.06
"Renewables",2.4,0.05
"Renewables",2.07,0.05
"Renewables",1.84,0.05
"Renewables",2.44,0.07
"Renewables",2.22,0.06
"Renewables",2.17,0.06
"Renewables",1.99,0.05
"Renewables",1.69,0.05
"Renewables",1.6,0.05
"Renewables",1.74,0.05
"Renewables",1.83,0.05
"Renewables",1.72,0.04
"Renewables",2.3,0.05
"Renewables",2.01,0.05
"Renewables",2.11,0.05
"Renewables",2.6,0.07
"Renewables",2.68,0.07
"Renewables",2.46,0.07
"Renewables",2.02,0.06
"Renewables",2.49,0.07
"Renewables",2.18,0.06
"Renewables",1.89,0.05
"Renewables",1.81,0.06
"Renewables",1.66,0.04
"Renewables",1.65,0.04
"Renewables",1.85,0.04
"Renewables",1.9,0.05
"Renewables",2.16,0.06
"Renewables",2.2,0.06
"Renewables",3.03,0.09
"Renewables",2.92,0.07
"Renewables",1.89,0.05
"Renewables",1.66,0.04
"Renewables",1.43,0.04
"Renewables",1.36,0.04
"Renewables",1.83,0.04
"Renewables",1.91,0.05
"Renewables",1.83,0.05
"Renewables",1.98,0.05
"Renewables",2.28,0.06
"Renewables",1.96,0.06
"Renewables",1.91,0.06
"Renewables",2.18,0.06
"Renewables",2.3,0.06
"Renewables",1.98,0.05
"Renewables",1.75,0.05
"Renewables",1.99,0.05
"Renewables",1.79,0.04
"Renewables",2.16,0.05
"Renewables",2.54,0.06
"Renewables",2.24,0.06
"Renewables",2.36,0.07
"Renewables",2.23,0.06
"Renewables",2.92,0.08
"Renewables",2.69,0.07
"Renewables",2.04,0.06
"Renewables",1.49,0.04
"Renewables",1.55,0.04
"Renewables",1.66,0.04
"Renewables",1.56,0.04
"Renewables",2.13,0.05
"Renewables",2.4,0.05
"Renewables",1.77,0.04
"Renewables",2.09,0.06
"Renewables",2.24,0.06
"Renewables",2.17,0.06
"Renewables",1.96,0.05
"Renewables",1.7,0.05
"Renewables",1.53,0.04
"Renewables",1.66,0.05
"Renewables",1.69,0.05
"Renewables",13.7,0.34
"Renewables",12.86,0.32
"Renewables",14.38,0.36
"Renewables",14.31,0.36
"Renewables",16.21,0.4
"Renewables",15.3,0.38
"Renewables",17.13,0.43
"Renewables",18.63,0.46
"Renewables",17.67,0.44
"Renewables",17.25,0.42
"Renewables",18.34,0.45
"Renewables",16.6,0.41
"Renewables",16.13,0.39
"Renewables",16.23,0.39
"Renewables",17.93,0.44
"Renewables",17.52,0.43
"Renewables",19.56,0.48
"Renewables",18.91,0.47
"Renewables",17.45,0.43
"Renewables",17.11,0.42
"Renewables",17.74,0.44
"Renewables",18.06,0.44
"Renewables",17.12,0.41
"Renewables",17.45,0.42
"Renewables",16.38,0.39
"Renewables",15.31,0.37
"Renewables",17.02,0.41
"Renewables",17.1,0.42
"Renewables",21.59,0.52
"Renewables",19.9,0.49
"Renewables",19.32,0.47
"Renewables",19.1,0.47
"Renewables",17.99,0.44
"Renewables",17.76,0.44
"Renewables",17.11,0.42
"Renewables",17.27,0.42
"Renewables",17.13,0.41
"Renewables",14.78,0.36
"Renewables",16.67,0.41
"Renewables",17.25,0.42
"Renewables",20.17,0.49
"Renewables",19.64,0.49
"Renewables",17.6,0.44
"Renewables",16.74,0.42
"Renewables",15.13,0.37
"Renewables",0.02,0
"Renewables",0.01,0
"Renewables",0.02,0
"Renewables",0.02,0
"Renewables",0.02,0
"Renewables",0.02,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.02,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.04,0
"Renewables",0.03,0
"Renewables",0.04,0
"Renewables",0.03,0
"Renewables",0.04,0
"Renewables",0.04,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.04,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.04,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.05,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.05,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.05,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.04,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.04,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.04,0
"Renewables",0.04,0
"Renewables",0.04,0
"Renewables",0.04,0
"Renewables",0.04,0
"Renewables",0.04,0
"Renewables",0.04,0
"Renewables",0.04,0
"Renewables",0.03,0
"Renewables",0.04,0
"Renewables",0.04,0
"Renewables",0.04,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.04,0
"Renewables",0.04,0
"Renewables",0.04,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.06,0
"Renewables",0.06,0
"Renewables",0.06,0
"Renewables",0.06,0
"Renewables",0.06,0
"Renewables",0.06,0
"Renewables",0.06,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.06,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.06,0
"Renewables",0.07,0
"Renewables",0.07,0
"Renewables",0.07,0
"Renewables",0.07,0
"Renewables",0.07,0
"Renewables",0.07,0
"Renewables",0.07,0
"Renewables",0.07,0
"Renewables",0.07,0
"Renewables",0.07,0
"Renewables",0.07,0
"Renewables",0.07,0
"Renewables",0.07,0
"Renewables",0.07,0
"Renewables",0.07,0
"Renewables",0.07,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.05,0
"Renewables",0.6,0.01
"Renewables",0.87,0.02
"Renewables",1.15,0.03
"Renewables",0.8,0.02
"Renewables",0.91,0.02
"Renewables",0.64,0.02
"Renewables",0.47,0.01
"Renewables",0.53,0.01
"Renewables",0.54,0.01
"Renewables",0.58,0.01
"Renewables",0.76,0.02
"Renewables",1.15,0.03
"Renewables",1.07,0.03
"Renewables",0.96,0.02
"Renewables",1.34,0.03
"Renewables",1.37,0.03
"Renewables",1.05,0.02
"Renewables",0.87,0.02
"Renewables",0.94,0.02
"Renewables",0.72,0.02
"Renewables",0.53,0.01
"Renewables",0.42,0.01
"Renewables",0.56,0.01
"Renewables",0.71,0.02
"Renewables",0.8,0.02
"Renewables",0.95,0.02
"Renewables",1.07,0.03
"Renewables",0.9,0.02
"Renewables",1.12,0.03
"Renewables",0.99,0.02
"Renewables",0.68,0.02
"Renewables",0.57,0.01
"Renewables",0.5,0.01
"Renewables",0.47,0.01
"Renewables",0.71,0.02
"Renewables",0.86,0.02
"Renewables",0.69,0.02
"Renewables",0.74,0.02
"Renewables",0.99,0.02
"Renewables",0.63,0.01
"Renewables",0.68,0.02
"Renewables",0.87,0.02
"Renewables",0.81,0.02
"Renewables",0.77,0.02
"Renewables",0.6,0.01
"Renewables",0.89,0.02
"Renewables",0.77,0.02
"Renewables",0.75,0.02
"Renewables",1.26,0.03
"Renewables",1.3,0.03
"Renewables",1.17,0.03
"Renewables",1.15,0.03
"Renewables",1.21,0.03
"Renewables",0.99,0.03
"Renewables",0.78,0.02
"Renewables",0.67,0.02
"Renewables",0.57,0.01
"Renewables",0.53,0.01
"Renewables",0.69,0.02
"Renewables",1.06,0.02
"Renewables",1,0.02
"Renewables",0.79,0.02
"Renewables",0.87,0.02
"Renewables",1.04,0.02
"Renewables",0.94,0.02
"Renewables",0.74,0.02
"Renewables",0.54,0.01
"Renewables",0.45,0.01
"Renewables",0.55,0.01
"Renewables",0.63,0.01
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.02,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.01,0
"Renewables",0.02,0
"Renewables",0.02,0
"Renewables",0.02,0
"Renewables",0.02,0
"Renewables",0.02,0
"Renewables",0.02,0
"Renewables",0.02,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.02,0
"Renewables",0.02,0
"Renewables",0.02,0
"Renewables",0.03,0
"Renewables",0.02,0
"Renewables",0.03,0
"Renewables",0.02,0
"Renewables",0.03,0
"Renewables",0.02,0
"Renewables",0.03,0
"Renewables",0.04,0
"Renewables",0.04,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.03,0
"Renewables",0.04,0
"Renewables",0.04,0
"Renewables",0.04,0
"Renewables",0.06,0
"Renewables",0.04,0
"Renewables",0.06,0
"Renewables",0.05,0
"Renewables",0.06,0
"Renewables",0.05,0
"Renewables",0.06,0
"Renewables",0.06,0
"Renewables",0.41,0.02
"Renewables",0.38,0.02
"Renewables",0.51,0.02
"Renewables",0.6,0.02
"Renewables",0.66,0.02
"Renewables",0.47,0.02
"Renewables",0.36,0.02
"Renewables",0.3,0.01
"Renewables",0.28,0.01
"Renewables",0.26,0.01
"Renewables",0.26,0.01
"Renewables",0.33,0.02
"Renewables",0.33,0.01
"Renewables",0.52,0.01
"Renewables",0.47,0.01
"Renewables",0.44,0.01
"Renewables",0.5,0.02
"Renewables",0.56,0.02
"Renewables",0.5,0.02
"Renewables",0.5,0.02
"Renewables",0.37,0.02
"Renewables",0.4,0.02
"Renewables",0.43,0.02
"Renewables",0.41,0.02
"Renewables",0.34,0.02
"Renewables",0.37,0.02
"Renewables",0.55,0.02
"Renewables",0.49,0.02
"Renewables",0.61,0.02
"Renewables",0.4,0.02
"Renewables",0.41,0.02
"Renewables",0.42,0.02
"Renewables",0.38,0.02
"Renewables",0.41,0.02
"Renewables",0.44,0.01
"Renewables",0.4,0.01
"Renewables",0.58,0.02
"Renewables",0.4,0.02
"Renewables",0.39,0.02
"Renewables",0.5,0.02
"Renewables",0.45,0.02
"Renewables",0.37,0.02
"Renewables",0.36,0.02
"Renewables",0.33,0.02
"Renewables",0.31,0.01
"Renewables",0.3,0.01
"Renewables",0.29,0.02
"Renewables",0.41,0.03
"Renewables",0.5,0.03
"Renewables",0.5,0.02
"Renewables",0.73,0.03
"Renewables",0.55,0.03
"Renewables",0.7,0.03
"Renewables",0.66,0.02
"Renewables",0.46,0.03
"Renewables",0.44,0.03
"Renewables",0.34,0.02
"Renewables",0.37,0.02
"Renewables",0.48,0.03
"Renewables",0.46,0.03
"Renewables",0.41,0.03
"Renewables",0.62,0.03
"Renewables",0.63,0.03
"Renewables",0.44,0.03
"Renewables",0.47,0.03
"Renewables",0.66,0.03
"Renewables",0.6,0.03
"Renewables",0.51,0.03
"Renewables",0.47,0.02
"Renewables",0.64,0.03
